year,utilityNumber,utilityName,state,part,serviceType,dataType,ownership,baCode,resRev,resSales,resCust,resPrice,comRev,comSales,comCust,comPrice,indRev,indSales,indCust,indPrice,transRev,transSales,transCust,transPrice,totalRev,totalSales,totalCust,totalPrice
2017,60025,Greenbacker Renewable Energy Corporation,CO,A,Bundled,O,Behind the Meter,WACM,,,,,,,,,,,,,,,,,0,0,0,
2017,60025,Greenbacker Renewable Energy Corporation,CO,A,Bundled,O,Behind the Meter,PSCO,314,2537,676,12.38,198,4199,27,4.72,,,,,,,,,512,6736,703,7.6
2017,59943,Spruce Finance,CO,A,Bundled,O,Behind the Meter,PACE,681,7327,762,9.29,,,,,,,,,,,,,681,7327,762,9.29
2017,59647,Sunrun Inc.,CO,A,Bundled,O,Behind the Meter,PSCO,2400,19394,2379,12.37,0,0,0,,0,0,0,,0,0,0,,2400,19394,2379,12.37
2017,59738,"SunPower Capital Services, LLC",CO,A,Bundled,O,Behind the Meter,WACM,1.3,12,1,10.83,,,,,,,,,,,,,1.3,12,1,10.83
2017,59738,"SunPower Capital Services, LLC",CO,A,Bundled,O,Behind the Meter,PSCO,528,5036,638,10.48,,,,,,,,,,,,,528,5036,638,10.48
2017,60981,"TerraForm US Energy Services, LLC",CO,A,Bundled,O,Behind the Meter,PSCO,,,,,72,1098,13,6.56,2.3,17,1,13.53,,,,,74.3,1115,14,6.66
2017,61098,Longroad Energy,CO,A,Bundled,O,Behind the Meter,PSCO,0,0,0,,170,1816,16,9.36,0,0,0,,0,0,0,,170,1816,16,9.36
2017,99999,Adjustment 2017,CO,A,Bundled,I,,PACE,0,0,-762,,0,0,0,,3624.4,32175,1,11.26,0,0,0,,3624.4,32175,-761,11.26
2017,99999,Adjustment 2017,CO,A,Bundled,I,,PSCO,10026.7,66070,-8557,15.18,27276.8,204952,2640,13.31,6810.5,81382,147,8.37,0,0,0,,44114,352404,-5770,12.52
2017,99999,Adjustment 2017,CO,A,Bundled,I,,WACM,17410,129441,16833,13.45,14717.9,115955,2553,12.69,4475.3,45061,160,9.93,0,0,0,,36603.2,290457,19546,12.6
2017,99999,Adjustment 2017,CO,A,Bundled,I,,SWPP,0,0,0,,243,2967,1,8.19,0,0,0,,0,0,0,,243,2967,1,8.19
2017,57313,SolarCity Corporation,CO,A,Bundled,O,Behind the Meter,PSCO,9064.6,89433,12162,10.14,888.8,12232,62,7.27,0,0,0,,0,0,0,,9953.4,101665,12224,9.79
2017,57313,SolarCity Corporation,CO,A,Bundled,O,Behind the Meter,WACM,11.3,133,17,8.5,827.5,8670,907,9.54,0,0,0,,0,0,0,,838.8,8803,924,9.53
2017,56146,Black Hills/Colorado Elec.Utility Co. LP,CO,A,Bundled,O,Investor Owned,PSCO,97528,607593,84283,16.05,109733,859881,11612,12.76,38707,433761,56,8.92,,,,,245968,1901235,95951,12.94
2017,59139,SunEdison LLC,CO,A,Bundled,O,Behind the Meter,PSCO,32.4,263,666,12.32,380,6477,12,5.87,2.9,42,1,6.9,,,,,415.3,6782,679,6.12
2017,59580,"SunPower Capital, LLC",CO,A,Bundled,O,Behind the Meter,WACM,50.8,798,82,6.37,,,,,,,,,,,,,50.8,798,82,6.37
2017,59580,"SunPower Capital, LLC",CO,A,Bundled,O,Behind the Meter,PSCO,267.2,4197,433,6.37,,,,,,,,,,,,,267.2,4197,433,6.37
2017,59579,Sunnova,CO,A,Bundled,O,Behind the Meter,PSCO,13.8,143,10,9.65,,,,,,,,,,,,,13.8,143,10,9.65
2018,56146,"Black Hills Colorado Electric, LLC",CO,A,Bundled,O,Investor Owned,PSCO,103639,640564,84990,16.18,105860,884204,11599,11.97,38986,444915,56,8.76,0,0,0,,248485,1969683,96645,12.62
2018,27000,WAPA-- Western Area Power Administration,CO,A,Bundled,O,Federal,WACM,0,0,0,,1833.3,68309,8,2.68,554.3,20836,3,2.66,0,0,0,,2387.6,89145,11,2.68
2018,27058,"High West Energy, Inc",CO,A,Bundled,O,Cooperative,WACM,927,6267,649,14.79,408,3403,19,11.99,14167,120954,357,11.71,,,,,15502,130624,1025,11.87
2018,57313,SolarCity Corporation,CO,A,Bundled,O,Behind the Meter,PSCO,10619.8,95379,13477,11.13,693.9,8982,63,7.73,0,0,0,,0,0,0,,11313.7,104361,13540,10.84
2018,57313,SolarCity Corporation,CO,A,Bundled,O,Behind the Meter,WACM,11.1,128,20,8.67,990,9064,949,10.92,0,0,0,,0,0,0,,1001.1,9192,969,10.89
2018,19160,"Tri-County Electric Coop, Inc",CO,A,Bundled,O,Cooperative,SWPP,8.5,58,7,14.66,22.7,105,24,21.62,2.7,28,2,9.64,,,,,33.9,191,33,17.75
2018,17715,Southwestern Electric Coop Inc - (NM),CO,A,Bundled,O,Cooperative,PNM,9.5,42,6,22.62,3.2,17,1,18.82,,,,,,,,,12.7,59,7,21.53
2018,19499,"United Power, Inc",CO,A,Bundled,O,Cooperative,WACM,102104.4,790979,76892,12.91,62876.4,567149,9904,11.09,89502.2,1089061,732,8.22,0,0,0,,254483,2447189,87528,10.4
2018,60981,"TerraForm US Energy Services, LLC",CO,A,Bundled,O,Behind the Meter,PSCO,0,0,0,,92,1900,13,4.84,0,0,0,,0,0,0,,92,1900,13,4.84
2018,60025,Greenbacker Renewable Energy Corporation,CO,A,Bundled,O,Behind the Meter,PSCO,421,3168,676,13.29,203,4264,27,4.76,0,0,0,,0,0,0,,624,7432,703,8.4
2018,59943,Spruce Finance,CO,A,Bundled,O,Behind the Meter,PACE,699,7179,749,9.74,,,,,,,,,,,,,699,7179,749,9.74
2018,99999,Adjustment 2018,CO,A,Bundled,I,,WACM,17758,130453,17272,13.61,15446.5,116010,2607,13.31,4557.9,46939,156,9.71,0,0,0,,37762.4,293402,20035,12.87
2018,99999,Adjustment 2018,CO,A,Bundled,I,,PACE,0,0,-749,,0,0,0,,3830.4,36891,1,10.38,0,0,0,,3830.4,36891,-748,10.38
2018,99999,Adjustment 2018,CO,A,Bundled,I,,PSCO,11075.7,69506,-11006,15.93,29025,200797,2383,14.45,7829.7,89783,131,8.72,0,0,0,,47930.4,360086,-8492,13.31
2018,99999,Adjustment 2018,CO,A,Bundled,I,,SWPP,0,0,0,,296,3000,1,9.87,0,0,0,,0,0,0,,296,3000,1,9.87
2018,59139,SunEdison LLC,CO,A,Bundled,O,Behind the Meter,PSCO,,,,,114.7,2150,3,5.33,,,,,,,,,114.7,2150,3,5.33
2018,59647,Sunrun Inc.,CO,A,Bundled,O,Behind the Meter,PSCO,2888.1,23191,3174,12.45,0,0,0,,0,0,0,,0,0,0,,2888.1,23191,3174,12.45
2018,59738,"SunPower Capital Services, LLC",CO,A,Bundled,O,Behind the Meter,PSCO,626.6,5033,624,12.45,,,,,,,,,,,,,626.6,5033,624,12.45
2018,59738,"SunPower Capital Services, LLC",CO,A,Bundled,O,Behind the Meter,WACM,0.9,12,1,7.5,,,,,,,,,,,,,0.9,12,1,7.5
2018,59579,Sunnova,CO,A,Bundled,O,Behind the Meter,PSCO,13.8,168,32,8.21,0,0,0,,0,0,0,,0,0,0,,13.8,168,32,8.21
2018,59580,"SunPower Capital, LLC",CO,A,Bundled,O,Behind the Meter,PSCO,271.8,4644,449,5.85,,,,,,,,,,,,,271.8,4644,449,5.85
2018,59580,"SunPower Capital, LLC",CO,A,Bundled,O,Behind the Meter,WACM,104.3,850,82,12.27,,,,,,,,,,,,,104.3,850,82,12.27
2018,5997,Town of Estes Park,CO,A,Bundled,O,Municipal,PSCO,8113,57348,8080,14.15,7814,68467,2506,11.41,,,,,,,,,15927,125815,10586,12.66
2018,6752,Town of Frederick - (CO),CO,A,Bundled,O,Municipal,PSCO,2721,20336,2230,13.38,389,4947,134,7.86,752,7605,39,9.89,,,,,3862,32888,2403,11.74
2018,6638,City of Fountain,CO,A,Bundled,O,Municipal,PSCO,16372,150476,16593,10.88,7022,75470,1085,9.3,,,,,,,,,23394,225946,17678,10.35
2018,6604,City of Fort Collins - (CO),CO,A,Bundled,O,Municipal,PSCO,53027.3,508875,65303,10.42,44288.9,506361,9268,8.75,34382.8,501693,14,6.85,0,0,0,,131699,1516929,74585,8.68
2018,6610,City of Fort Morgan,CO,A,Bundled,O,Municipal,PSCO,4577.9,58262,4987,7.86,11549.2,125081,1040,9.23,5079.6,72975,1,6.96,,,,,21206.7,256318,6028,8.27
2018,5862,"Empire Electric Assn, Inc",CO,A,Bundled,O,Cooperative,WACM,14644.1,93057,11643,15.74,16842.4,157512,3220,10.69,39422.3,539868,116,7.3,0,0,0,,70908.8,790437,14979,8.97
2018,5086,Delta Montrose Electric Assn,CO,A,Bundled,O,Cooperative,WACM,37036.1,262777,29587,14.09,9986.7,79023,3533,12.64,15722.7,173693,234,9.05,,,,,62745.5,515493,33354,12.17
2018,8773,"Holy Cross Electric Assn, Inc",CO,A,Bundled,O,Cooperative,PSCO,74472.4,638208,47082,11.67,52118.5,529685,10231,9.84,6572.4,64873,15,10.13,,,,,133163.3,1232766,57328,10.8
2018,8570,Highline Electric Assn,CO,A,Bundled,O,Cooperative,WACM,7051.9,53396,4999,13.21,7140.6,55072,1331,12.97,31461.5,311090,2127,10.11,,,,,45654,419558,8457,10.88
2018,9336,Intermountain Rural Elec Assn,CO,A,Bundled,O,Cooperative,PSCO,200635,1536651,145371,13.06,84209,741343,12933,11.36,9979,116173,56,8.59,0,0,0,,294823,2394167,158360,12.31
2018,7300,City of Glenwood Springs - (CO),CO,A,Bundled,O,Municipal,PSCO,4437,35782,4718,12.4,9978,87173,1493,11.45,,,,,,,,,14415,122955,6211,11.72
2018,7787,Gunnison County Elec Assn.,CO,A,Bundled,O,Cooperative,WACM,12646,73388,9432,17.23,4957,36863,1476,13.45,855.5,7707,7,11.1,,,,,18458.5,117958,10915,15.65
2018,7826,City of Gunnison - (CO),CO,A,Bundled,O,Municipal,WACM,2573.1,25623,3479,10.04,3252,41454,855,7.84,,,,,,,,,5825.1,67077,4334,8.68
2018,7563,Grand Valley Power,CO,A,Bundled,O,Cooperative,PSCO,21788.4,157651,15538,13.82,9127.5,76458,1909,11.94,1068.5,10781,129,9.91,,,,,31984.4,244890,17576,13.06
2018,918,City of Aspen- (CO),CO,A,Bundled,O,Municipal,PSCO,2857,24002,2031,11.9,4486,48106,1067,9.33,,,,,,,,,7343,72108,3098,10.18
2018,3989,City of Colorado Springs - (CO),CO,A,Bundled,O,Municipal,WACM,191553.5,1500485,195651,12.77,99220.9,1114605,34317,8.9,156429.2,1986001,1602,7.88,0,0,0,,447203.6,4601091,231570,9.72
2018,15466,Public Service Co of Colorado,CO,A,Bundled,O,Investor Owned,PSCO,1049128.3,9437532,1262866,11.12,1263665.9,13153056,215791,9.61,416784,6565920,334,6.35,8370.8,92970,1,9,2737949,29249478,1478992,9.36
2018,15257,"Poudre Valley REA, Inc",CO,A,Bundled,O,Cooperative,WACM,51145.2,427304,37220,11.97,32802.7,281247,4582,11.66,46886.4,611876,250,7.66,,,,,130834.3,1320427,42052,9.91
2018,17592,Southeast Colorado Power Assn,CO,A,Bundled,O,Cooperative,WACM,11482.5,68518,7765,16.76,8850.8,63645,1149,13.91,8840.2,73160,1496,12.08,,,,,29173.5,205323,10410,14.21
2018,16616,"San Isabel Electric Assn, Inc",CO,A,Bundled,O,Cooperative,WACM,28766.1,175262,21572,16.41,14440.1,90216,2713,16.01,15357.6,198832,11,7.72,,,,,58563.8,464310,24296,12.61
2018,16622,"San Miguel Power Assn, Inc",CO,A,Bundled,O,Cooperative,WACM,16643.5,105281,11141,15.81,12180.2,90758,2471,13.42,201.4,1284,62,15.69,,,,,29025.1,197323,13674,14.71
2018,16649,Sangre De Cristo Elec Assn Inc,CO,A,Bundled,O,Cooperative,WACM,13940,79643,11266,17.5,5392,35288,1244,15.28,,,,,,,,,19332,114931,12510,16.82
2018,16603,"San Luis Valley R E C, Inc",CO,A,Bundled,O,Cooperative,WACM,11247,63917,8586,17.6,6660,46798,1433,14.23,16771,113062,2614,14.83,,,,,34678,223777,12633,15.5
2018,11187,City of Longmont,CO,A,Bundled,O,Municipal,PSCO,30690.1,316319,37326,9.7,28985.6,362487,2840,8,7307,106378,9,6.87,,,,,66982.7,785184,40175,8.53
2018,11256,City of Loveland - (CO),CO,A,Bundled,O,Municipal,PSCO,27845.1,260697,32450,10.68,11778.6,111907,4178,10.53,26274.5,350961,356,7.49,0,,,,65898.2,723565,36984,9.11
2018,10066,K C Electric Association,CO,A,Bundled,O,Cooperative,WACM,5140.5,39012,3296,13.18,11131.4,99219,2497,11.22,7335.4,65701,707,11.16,,,,,23607.3,203932,6500,11.58
2018,10539,"La Plata Electric Assn, Inc",CO,A,Bundled,O,Cooperative,WACM,44938,285086,36640,15.76,32695,269263,6498,12.14,28835,402609,199,7.16,,,,,106468,956958,43337,11.13
2018,13050,"Mountain Parks Electric, Inc",CO,A,Bundled,O,Cooperative,WACM,21319,145139,17374,14.69,13990,130416,3409,10.73,2425,25752,14,9.42,,,,,37734,301307,20797,12.52
2018,13058,"Mountain View Elec Assn, Inc",CO,A,Bundled,O,Cooperative,WACM,78375.1,541372,49038,14.48,25156.8,207157,3962,12.14,11037.4,121324,34,9.1,,,,,114569.3,869853,53034,13.17
2018,12860,Morgan County Rural Elec Assn,CO,A,Bundled,O,Cooperative,WACM,8678,62805,5154,13.82,13946,128079,1697,10.89,18737,175740,1574,10.66,0,0,0,,41361,366624,8425,11.28
2018,12866,Moon Lake Electric Assn Inc,CO,A,Bundled,O,Cooperative,WACM,1200,14707,1550,8.16,2213.8,29675,645,7.46,30324.3,462620,77,6.55,,,,,33738.1,507002,2272,6.65
2019,10730,City of Las Animas - (CO),CO,A,Bundled,O,Municipal,WACM,1522,9096,1335,16.73,2256.5,14165,264,15.93,51.2,303,29,16.9,,,,,3829.7,23564,1628,16.25
2019,10539,"La Plata Electric Assn, Inc",CO,A,Bundled,O,Cooperative,WACM,46944,306348,37192,15.32,32073,270110,6566,11.87,27954,389379,204,7.18,0,0,0,,106971,965837,43962,11.08
2019,10536,City of La Junta - (CO),CO,A,Bundled,O,Municipal,PSCO,3316,21786,3002,15.22,2309,15481,719,14.92,5755,44236,53,13.01,,,,,11380,81503,3774,13.96
2019,10633,City of Lamar - (CO),CO,A,Bundled,O,Municipal,PSCO,6024,32186,3567,18.72,7956,49127,554,16.19,899,5562,170,16.16,,,,,14879,86875,4291,17.13
2019,11256,City of Loveland - (CO),CO,A,Bundled,O,Municipal,PSCO,29092.8,257692,32843,11.29,11607.8,103868,4235,11.18,27055.4,341078,366,7.93,,,,,67756,702638,37444,9.64
2019,11187,City of Longmont,CO,A,Bundled,O,Municipal,PSCO,30969.9,318160,38463,9.73,29261.5,366215,2863,7.99,7310.4,106664,11,6.85,,,,,67541.8,791039,41337,8.54
2019,11376,Town of Lyons - (CO),CO,A,Bundled,O,Municipal,PSCO,925,7264,1011,12.73,389,3093,134,12.58,,,,,,,,,1314,10357,1145,12.69
2019,8570,Highline Electric Assn,CO,A,Bundled,O,Cooperative,WACM,7153.3,53907,5023,13.27,7348.1,57572,1328,12.76,25667.8,243536,2126,10.54,,,,,40169.2,355015,8477,11.31
2019,8751,Town of Holly - (CO),CO,A,Bundled,O,Municipal,WACM,525.3,3001,412,17.5,538.4,3329,154,16.17,242.9,1691,15,14.36,0,0,0,,1306.6,8021,581,16.29
2019,8777,City of Holyoke - (CO),CO,A,Bundled,O,Municipal,WACM,1326,10717,969,12.37,1382,11721,199,11.79,,,,,,,,,2708,22438,1168,12.07
2019,8773,"Holy Cross Electric Assn, Inc",CO,A,Bundled,O,Cooperative,PSCO,75304.3,643619,47560,11.7,50871.5,514663,10356,9.88,6067,59768,18,10.15,,,,,132242.8,1218050,57934,10.86
2019,7787,Gunnison County Elec Assn.,CO,A,Bundled,O,Cooperative,WACM,13419,77950,9566,17.21,5106,37898,1489,13.47,957,8547,7,11.2,,,,,19482,124395,11062,15.66
2019,7826,City of Gunnison - (CO),CO,A,Bundled,O,Municipal,WACM,2930,27674,3534,10.59,3758,42443,864,8.85,,,,,,,,,6688,70117,4398,9.54
2019,8311,Town of Haxtun - (CO),CO,A,Bundled,O,Municipal,WACM,557,3932,460,14.17,433,4129,124,10.49,,,,,,,,,990,8061,584,12.28
2019,9928,City of Julesburg - (CO),CO,A,Bundled,O,Municipal,WACM,539.8,4577,632,11.79,639.2,6314,266,10.12,,,,,,,,,1179,10891,898,10.83
2019,10066,K C Electric Association,CO,A,Bundled,O,Cooperative,WACM,5205,39563,3349,13.16,12634.5,116737,2516,10.82,6722.6,58979,693,11.4,,,,,24562.1,215279,6558,11.41
2019,9336,Intermountain Rural Elec Assn,CO,A,Bundled,O,Cooperative,PSCO,202492,1543138,148618,13.12,86019,757420,13148,11.36,8611,100631,48,8.56,0,0,0,,297122,2401189,161814,12.37
2019,15257,"Poudre Valley REA, Inc",CO,A,Bundled,O,Cooperative,WACM,52919.2,440399,38868,12.02,35692.4,309500,4435,11.53,43507.9,573925,656,7.58,,,,,132119.5,1323824,43959,9.98
2019,12866,Moon Lake Electric Assn Inc,CO,A,Bundled,O,Cooperative,WACM,1239.7,15439,1551,8.03,1866.8,24478,614,7.63,31716.7,471790,101,6.72,,,,,34823.2,511707,2266,6.81
2019,12860,Morgan County Rural Elec Assn,CO,A,Bundled,O,Cooperative,WACM,9103,66162,5325,13.76,15233,140110,1765,10.87,18661,172572,1578,10.81,,,,,42997,378844,8668,11.35
2019,13058,"Mountain View Elec Assn, Inc",CO,A,Bundled,O,Cooperative,WACM,79737.5,547278,50629,14.57,24334.8,196447,3999,12.39,10646.9,125237,36,8.5,,,,,114719.2,868962,54664,13.2
2019,13050,"Mountain Parks Electric, Inc",CO,A,Bundled,O,Cooperative,WACM,22889,162923,17581,14.05,14314,126310,3476,11.33,2372,25975,13,9.13,,,,,39575,315208,21070,12.56
2019,2550,City of Burlington - (CO),CO,A,Bundled,O,Municipal,WACM,1666.5,10531,1767,15.82,732.6,16828,339,4.35,1564.3,4695,81,33.32,0,0,0,,3963.4,32054,2187,12.36
2019,3227,City of Center - (CO),CO,A,Bundled,O,Municipal,PSCO,1490.1,9984,760,14.92,745,4992,191,14.92,248,1664,45,14.9,,,,,2483.1,16640,996,14.92
2019,918,City of Aspen- (CO),CO,A,Bundled,O,Municipal,PSCO,3342,24246,2035,13.78,4634,44057,1058,10.52,,,,,,,,,7976,68303,3093,11.68
2019,6610,City of Fort Morgan,CO,A,Bundled,O,Municipal,PSCO,3727,59845,4995,6.23,9829.4,123480,1066,7.96,5517.4,73141,1,7.54,,,,,19073.8,256466,6062,7.44
2019,6604,City of Fort Collins - (CO),CO,A,Bundled,O,Municipal,PSCO,54457.6,501259,66865,10.86,45842,495276,8777,9.26,34831.7,487420,14,7.15,0,0,0,,135131.3,1483955,75656,9.11
2019,6638,City of Fountain,CO,A,Bundled,O,Municipal,PSCO,13966,148045,17851,9.43,7317,71760,963,10.2,,,,,,,,,21283,219805,18814,9.68
2019,6752,Town of Frederick - (CO),CO,A,Bundled,O,Municipal,PSCO,198,942,2217,21.02,8,192,158,4.17,65,463,41,14.04,,,,,271,1597,2416,16.97
2019,6418,Town of Fleming - (CO),CO,A,Bundled,O,Municipal,WACM,256,1611,201,15.89,98,1084,22,9.04,,,,,,,,,354,2695,223,13.14
2019,7478,Town of Granada - (CO),CO,A,Bundled,O,Municipal,WACM,260,1522,219,17.08,167,476,31,35.08,,,,,,,,,427,1998,250,21.37
2019,7563,Grand Valley Power,CO,A,Bundled,O,Cooperative,PSCO,21545.8,158190,15737,13.62,8897.9,75589,1943,11.77,1026.3,10942,132,9.38,,,,,31470,244721,17812,12.86
2019,7300,City of Glenwood Springs - (CO),CO,A,Bundled,O,Municipal,PSCO,4336,39758,4867,10.91,9835,91573,1506,10.74,,,,,,,,,14171,131331,6373,10.79
2019,3989,City of Colorado Springs - (CO),CO,A,Bundled,O,Municipal,PSCO,191855.4,1497575,198762,12.81,97202,1104322,34738,8.8,154558.9,2100428,1598,7.36,,,,,443616.3,4702325,235098,9.43
2019,5862,"Empire Electric Assn, Inc",CO,A,Bundled,O,Cooperative,WACM,14306.2,95507,11650,14.98,17076.5,162693,3327,10.5,41560.7,575886,114,7.22,0,0,0,,72943.4,834086,15091,8.75
2019,5086,Delta Montrose Electric Assn,CO,A,Bundled,O,Cooperative,WACM,38685,270770,29998,14.29,10120.5,79261,3578,12.77,15760,174661,274,9.02,,,,,64565.5,524692,33850,12.31
2019,5036,City of Delta - (CO),CO,A,Bundled,O,Municipal,WACM,2769.1,21127,2783,13.11,3852.9,37156,681,10.37,0,0,0,,0,0,0,,6622,58283,3464,11.36
2019,59579,Sunnova,CO,A,Bundled,O,Behind the Meter,PSCO,14.1,160,32,8.81,0,0,0,,0,0,0,,0,0,0,,14.1,160,32,8.81
2019,59580,"SunPower Capital, LLC",CO,A,Bundled,O,Behind the Meter,PSCO,599.2,7804,1051,7.68,0,0,0,,0,0,0,,0,0,0,,599.2,7804,1051,7.68
2019,59580,"SunPower Capital, LLC",CO,A,Bundled,O,Behind the Meter,WACM,50.8,662,89,7.67,0,0,0,,0,0,0,,0,0,0,,50.8,662,89,7.67
2019,59139,SunEdison LLC,CO,A,Bundled,O,Behind the Meter,PSCO,,,,,20.2,583,3,3.46,,,,,,,,,20.2,583,3,3.46
2019,56146,"Black Hills Colorado Electric, LLC",CO,A,Bundled,O,Investor Owned,PSCO,101058,617000,85869,16.38,100720,894243,11966,11.26,37718,443115,55,8.51,0,0,0,,239496,1954358,97890,12.25
2019,57313,SolarCity Corporation,CO,A,Bundled,O,Behind the Meter,WACM,11,120,19,9.17,928,8160,939,11.37,0,0,0,,0,0,0,,939,8280,958,11.34
2019,57313,SolarCity Corporation,CO,A,Bundled,O,Behind the Meter,PSCO,9771,87968,12876,11.11,598,7664,62,7.8,0,0,0,,0,0,0,,10369,95632,12938,10.84
2019,61098,Longroad Energy,CO,A,Bundled,O,Behind the Meter,PSCO,,,,,460.6,6485,16,7.1,,,,,,,,,460.6,6485,16,7.1
2019,60981,"TerraForm US Energy Services, LLC",CO,A,Bundled,O,Behind the Meter,PSCO,0,0,0,,88,1736,13,5.07,0,0,0,,0,0,0,,88,1736,13,5.07
2019,99999,Adjustment 2019,CO,A,Bundled,I,,PACE,0,0,-747,,0,0,0,,0,0,0,,0,0,0,,0,0,-747,
2019,99999,Adjustment 2019,CO,A,Bundled,I,,WACM,494.1,4690,565,10.54,821.5,11090,-872,7.41,0,0,0,,0,0,0,,1315.6,15780,-307,8.34
2019,99999,Adjustment 2019,CO,A,Bundled,I,,SWPP,0,0,0,,296,3000,1,9.87,0,0,0,,0,0,0,,296,3000,1,9.87
2019,99999,Adjustment 2019,CO,A,Bundled,I,,PSCO,0,0,-19424,,97124,18049,-114,538.11,1739,40764,2,4.27,0,0,0,,98863,58813,-19536,168.1
2019,59738,"SunPower Capital Services, LLC",CO,A,Bundled,O,Behind the Meter,PSCO,195.5,2075,622,9.42,,,,,,,,,,,,,195.5,2075,622,9.42
2019,59624,"Vivint Solar, Inc.",CO,A,Bundled,O,Behind the Meter,WACM,0.2,1,1,20,,,,,,,,,,,,,0.2,1,1,20
2019,59624,"Vivint Solar, Inc.",CO,A,Bundled,O,Behind the Meter,PSCO,2.3,10,12,23,,,,,,,,,,,,,2.3,10,12,23
2019,59647,Sunrun Inc.,CO,A,Bundled,O,Behind the Meter,PSCO,3836,27450,4155,13.97,0,0,0,,0,0,0,,0,0,0,,3836,27450,4155,13.97
2019,60025,Greenbacker Renewable Energy Corporation,CO,A,Bundled,O,Behind the Meter,PSCO,345,2538,676,13.59,190,4007,27,4.74,0,0,0,,0,0,0,,535,6545,703,8.17
2019,59943,Spruce Finance,CO,A,Bundled,O,Behind the Meter,PACE,666.6,6855,747,9.72,0,0,0,,0,0,0,,0,0,0,,666.6,6855,747,9.72
2019,17834,City of Springfield - (CO),CO,A,Bundled,O,Municipal,WACM,903,5648,741,15.99,338,2109,169,16.03,385,2628,18,14.65,0,0,0,,1626,10385,928,15.66
2019,17715,Southwestern Electric Coop Inc - (NM),CO,A,Bundled,O,Cooperative,PNM,15.7,74,5,21.22,6,32,2,18.75,,,,,,,,,21.7,106,7,20.47
2019,17592,Southeast Colorado Power Assn,CO,A,Bundled,O,Cooperative,WACM,11524.1,68671,7815,16.78,14119.9,103812,2669,13.6,3571,27613,11,12.93,,,,,29215,200096,10495,14.6
2019,15466,Public Service Co of Colorado,CO,A,Bundled,O,Investor Owned,PSCO,1047994,9446626,1281850,11.09,1266217.1,13178829,217215,9.61,409079.8,6417592,329,6.37,9904.8,113801,1,8.7,2733195.7,29156848,1499395,9.37
2019,16649,Sangre De Cristo Elec Assn Inc,CO,A,Bundled,O,Cooperative,WACM,14627,84379,11491,17.33,5591,36411,1263,15.36,,,,,,,,,20218,120790,12754,16.74
2019,16622,"San Miguel Power Assn, Inc",CO,A,Bundled,O,Cooperative,WACM,17374.1,111157,11245,15.63,11810,88581,2507,13.33,171.4,1022,61,16.77,,,,,29355.5,200760,13813,14.62
2019,16616,"San Isabel Electric Assn, Inc",CO,A,Bundled,O,Cooperative,WACM,28775.2,175088,21688,16.43,14413.7,90237,2751,15.97,12677.1,159001,11,7.97,,,,,55866,424326,24450,13.17
2019,16603,"San Luis Valley R E C, Inc",CO,A,Bundled,O,Cooperative,WACM,12476,69696,8644,17.9,6807,52365,1456,13,15059,98953,2609,15.22,,,,,34342,221014,12709,15.54
2019,27000,WAPA-- Western Area Power Administration,CO,A,Bundled,O,Federal,WACM,0,0,0,,1341.5,52653,7,2.55,528.3,19609,9,2.69,0,0,0,,1869.8,72262,16,2.59
2019,27058,"High West Energy, Inc",CO,A,Bundled,O,Cooperative,WACM,963,6574,648,14.65,406,3342,19,12.15,13570,117977,356,11.5,0,0,0,,14939,127893,1023,11.68
2019,21143,City of Yuma - (CO),CO,A,Bundled,O,Municipal,WACM,2002,19074,1275,10.5,1030,9203,375,11.19,,,,,,,,,3032,28277,1650,10.72
2019,21075,Y-W Electric Assn Inc,CO,A,Bundled,O,Cooperative,WACM,6809,45602,4827,14.93,14553,138566,2383,10.5,21001,151149,1573,13.89,,,,,42363,335317,8783,12.63
2019,21021,City of Wray,CO,A,Bundled,O,Municipal,WACM,1821,13554,997,13.44,1004,10300,324,9.75,,,,,,,,,2825,23854,1321,11.84
2019,21081,Yampa Valley Electric Assn Inc,CO,A,Bundled,O,Cooperative,PSCO,29551.1,237730,22456,12.43,17841.3,173925,4538,10.26,10165.7,141148,71,7.2,,,,,57558.1,552803,27065,10.41
2019,40230,Deseret Generation & Tran Coop,CO,A,Bundled,O,Cooperative,PACE,,,,,,,,,4316.6,42488,1,10.16,,,,,4316.6,42488,1,10.16
2019,19499,"United Power, Inc",CO,A,Bundled,O,Cooperative,WACM,107658,824973,82444,13.05,66562,600688,10313,11.08,110235,1313717,770,8.39,0,0,0,,284455,2739378,93527,10.38
2019,19160,"Tri-County Electric Coop, Inc (OK)",CO,A,Bundled,O,Cooperative,SWPP,7.8,56,7,13.93,21.1,81,24,26.05,0.6,3,1,20,,,,,29.5,140,32,21.07
2019,19204,City of Trinidad - (CO),CO,A,Bundled,O,Municipal,WACM,4216.2,24595,4650,17.14,3818.8,25620,675,14.91,0,0,0,,0,0,0,,8035,50215,5325,16
2019,20576,"White River Electric Assn, Inc",CO,A,Bundled,O,Cooperative,WACM,2830.1,19597,2548,14.44,4095.7,35372,758,11.58,55752.5,755068,85,7.38,,,,,62678.3,810037,3391,7.74
2019,20510,"Wheatland Electric Coop, Inc",CO,A,Bundled,O,Cooperative,SWPP,34.8,206,36,16.89,211.4,2047,21,10.33,,,,,,,,,246.2,2253,57,10.93
